   2128.90625      0.369391501      0.369390905      0.425157100    
   2148.43750      0.365388751      0.365388215      0.421982855    
   2167.96875      0.361427009      0.361426502      0.418850660    
   2187.50000      0.357505649      0.357505083      0.415759742    
   2207.03125      0.353623837      0.353623331      0.412709475    
   2226.56250      0.349781066      0.349780470      0.409699142    
   2246.09375      0.345976532      0.345975906      0.406728029    
   2265.62500      0.342209637      0.342209011      0.403795511    
   2285.15625      0.338479668      0.338479102      0.400900990    
   2304.68750      0.334786147      0.334785521      0.398043752    
   2324.21875      0.331128269      0.331127703      0.395223171    
   2343.75000      0.327505559      0.327504992      0.392438710    
   2363.28125      0.323917359      0.323916763      0.389689624    
   2382.81250      0.320363045      0.320362419      0.386975467    
   2402.34375      0.316842139      0.316841513      0.384295613    
   2421.87500      0.313353866      0.313353300      0.381649405    
   2441.40625      0.309897870      0.309897244      0.379036367    
   2460.93750      0.306473464      0.306472868      0.376455933    
   2480.46875      0.303080171      0.303079545      0.373907536    
   2500.00000      0.299717426      0.299716800      0.371390671    
   2519.53125      0.296384662      0.296384037      0.368904799    
   2539.06250      0.293081373      0.293080777      0.366449416    
   2558.59375      0.289807081      0.289806485      0.364024013    
   2578.12500      0.286561251      0.286560655      0.361628085    
   2597.65625      0.283343434      0.283342838      0.359261185    
   2617.18750      0.280153096      0.280152470      0.356922805    
   2636.71875      0.276989758      0.276989132      0.354612499    
   2656.25000      0.273852974      0.273852378      0.352329761    
   2675.78125      0.270742238      0.270741642      0.350074202    
   2695.31250      0.267657250      0.267656505      0.347845346    
   2714.84375      0.264597237      0.264596581      0.345642775    
   2734.37500      0.261562049      0.261561394      0.343466073    
   2753.90625      0.258551210      0.258550525      0.341314822    
   2773.43750      0.255564183      0.255563587      0.339188576    
   2792.96875      0.252600610      0.252600014      0.337087005    
   2812.50000      0.249660149      0.249659523      0.335009664    
   2832.03125      0.246742278      0.246741652      0.332956195    
   2851.56250      0.243846685      0.243846059      0.330926180    
   2871.09375      0.240972996      0.240972325      0.328919262    
   2890.62500      0.238120750      0.238120064      0.326935112    
   2910.15625      0.235289603      0.235288948      0.324973315    
   2929.68750      0.232479230      0.232478514      0.323033601    
   2949.21875      0.229689151      0.229688451      0.321115553    
   2968.75000      0.226919129      0.226918384      0.319218874    
   2988.28125      0.224168673      0.224167958      0.317343205    
   3007.81250      0.221437559      0.221436843      0.315488249    
   3027.34375      0.218725443      0.218724832      0.313653648    
   3046.87500      0.216031954      0.216031283      0.311839163    
   3066.40625      0.213356763      0.213356078      0.310044408    
   3085.93750      0.210699633      0.210698873      0.308269113    
   3105.46875      0.208060086      0.208059281      0.306512982    
   3125.00000      0.205437824      0.205437094      0.304775715    
   3144.53125      0.202832699      0.202831894      0.303057075    
   3164.06250      0.200244248      0.200243503      0.301356703    
   3183.59375      0.197672203      0.197671473      0.299674392    
   3203.12500      0.195116311      0.195115611      0.298009843    
   3222.65625      0.192576304      0.192575589      0.296362817    
   3242.18750      0.190051809      0.190051109      0.294732988    
   3261.71875      0.187542707      0.187541932      0.293120205    
   3281.25000      0.185048550      0.185047746      0.291524112    
   3300.78125      0.182569146      0.182568386      0.289944530    
   3320.31250      0.180104241      0.180103421      0.288381189    
   3339.84375      0.177653477      0.177652657      0.286833882    
   3359.37500      0.175216675      0.175215855      0.285302341    
   3378.90625      0.172793552      0.172792733      0.283786356    
   3398.43750      0.170383900      0.170383051      0.282285720    
   3417.96875      0.167987421      0.167986572      0.280800194    
   3437.50000      0.165603861      0.165603057      0.279329538    
   3457.03125      0.163233027      0.163232222      0.277873576    
   3476.56250      0.160874695      0.160873860      0.276432097    
   3496.09375      0.158528611      0.158527732      0.275004864    
   3515.62500      0.156194493      0.156193599      0.273591727    
   3535.15625      0.153872177      0.153871253      0.272192448    
   3554.68750      0.151561439      0.151560470      0.270806849    
   3574.21875      0.149261937      0.149261072      0.269434750    
   3593.75000      0.146973610      0.146972701      0.268075913    
   3613.28125      0.144696191      0.144695252      0.266730219    
   3632.81250      0.142429456      0.142428517      0.265397429    
   3652.34375      0.140173197      0.140172258      0.264077395    
   3671.87500      0.137927234      0.137926251      0.262769997    
   3691.40625      0.135691285      0.135690317      0.261474937    
   3710.93750      0.133465335      0.133464321      0.260192156    
   3730.46875      0.131248951      0.131247953      0.258921444    
   3750.00000      0.129042029      0.129041061      0.257662654    
   3769.53125      0.126844436      0.126843438      0.256415606    
   3789.06250      0.124655955      0.124654919      0.255180150    
   3808.59375      0.122476295      0.122475304      0.253956139    
   3828.12500      0.120305397      0.120304413      0.252743393    
   3847.65625      0.118143067      0.118142098      0.251541823    
   3867.18750      0.115989074      0.115988106      0.250351220    
   3886.71875      0.113843270      0.113842286      0.249171451    
   3906.25000      0.111705527      0.111704469      0.248002410    
   3925.78125      0.109575488      0.109574474      0.246843934    
   3945.31250      0.107453227      0.107452117      0.245695859    
   3964.84375      0.105338380      0.105337255      0.244558096    
   3984.37500      0.103230774      0.103229746      0.243430495    
   4003.90625      0.101130404      0.101129338      0.242312893    
   4023.43750       9.90369469E-02   9.90359113E-02  0.241205215    
   4042.96875       9.69503671E-02   9.69493017E-02  0.240107313    
   4062.50000       9.48703960E-02   9.48693305E-02  0.239019051    
   4082.03125       9.27969143E-02   9.27958563E-02  0.237940297    
   4101.56250       9.07298252E-02   9.07287225E-02  0.236870959    
   4121.09375       8.86688605E-02   8.86678025E-02  0.235810935    
   4140.62500       8.66138935E-02   8.66128653E-02  0.234760061    
   4160.15625       8.45648572E-02   8.45637843E-02  0.233718231    
   4179.68750       8.25215131E-02   8.25204402E-02  0.232685357    
   4199.21875       8.04836899E-02   8.04826319E-02  0.231661305    
   4218.75000       7.84513056E-02   7.84502476E-02  0.230645970    
   4238.28125       7.64241815E-02   7.64231756E-02  0.229639277    
   4257.81250       7.44021982E-02   7.44011626E-02  0.228641048    
   4277.34375       7.23851547E-02   7.23841339E-02  0.227651268    
   4296.87500       7.03729168E-02   7.03719184E-02  0.226669788    
   4316.40625       6.83653951E-02   6.83643967E-02  0.225696474    
   4335.93750       6.63624555E-02   6.63614050E-02  0.224731266    
   4355.46875       6.43638447E-02   6.43628091E-02  0.223774076    
   4375.00000       6.23695068E-02   6.23685196E-02  0.222824812    
   4394.53125       6.03792556E-02   6.03783056E-02  0.221883327    
   4414.06250       5.83930723E-02   5.83920740E-02  0.220949575    
   4433.59375       5.64106181E-02   5.64096756E-02  0.220023453    
   4453.12500       5.44319004E-02   5.44309840E-02  0.219104856    
   4472.65625       5.24568148E-02   5.24558611E-02  0.218193710    
   4492.18750       5.04850894E-02   5.04841693E-02  0.217289925    
   4511.71875       4.85167168E-02   4.85158302E-02  0.216393426    
   4531.25000       4.65514734E-02   4.65506092E-02  0.215504095    
   4550.78125       4.45892811E-02   4.45884317E-02  0.214621887    
   4570.31250       4.26299833E-02   4.26291525E-02  0.213746682    
   4589.84375       4.06734757E-02   4.06726375E-02  0.212878421    
   4609.37500       3.87195908E-02   3.87187786E-02  0.212017030    
   4628.90625       3.67682241E-02   3.67674232E-02  0.211162403    
   4648.43750       3.48192081E-02   3.48184928E-02  0.210314497    
   4667.96875       3.28724682E-02   3.28717791E-02  0.209473222    
   4687.50000       3.09278648E-02   3.09271831E-02  0.208638474    
   4707.03125       2.89852377E-02   2.89845914E-02  0.207810208    
   4726.56250       2.70444918E-02   2.70438734E-02  0.206988350    
   4746.09375       2.51055062E-02   2.51048934E-02  0.206172839    
   4765.62500       2.31681038E-02   2.31675375E-02  0.205363572    
   4785.15625       2.12322064E-02   2.12317090E-02  0.204560503    
   4804.68750       1.92976743E-02   1.92972105E-02  0.203763530    
   4824.21875       1.73643809E-02   1.73639525E-02  0.202972636    
   4843.75000       1.54322181E-02   1.54318074E-02  0.202187732    
   4863.28125       1.35010350E-02   1.35006588E-02  0.201408729    
   4882.81250       1.15707051E-02   1.15703782E-02  0.200635582    
   4902.34375       9.64113977E-03   9.64083802E-03  0.199868232    
   4921.87500       7.71218585E-03   7.71195581E-03  0.199106604    
   4941.40625       5.78371854E-03   5.78353088E-03  0.198350638    
   4960.93750       3.85562913E-03   3.85547662E-03  0.197600290    
   4980.46875       1.92778429E-03   1.92766951E-03  0.196855485    
   5000.00000       0.00000000       1.37323388E-08  0.196116135    
